10.19.119.194 - - [19/Nov/2025:13:23:40 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/7.81.0"
10.19.119.194 - - [19/Nov/2025:13:24:02 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "GET /identity/v3/users/d751c9510ba84c1ba432e320e10f10f5 HTTP/1.1" 200 538 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "GET /identity/v3/projects/6eafa3fbbe034d36bc65920b57c6ba77 HTTP/1.1" 200 547 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "PUT /identity/v3/projects/6eafa3fbbe034d36bc65920b57c6ba77/users/d751c9510ba84c1ba432e320e10f10f5/roles/d3f4408c78ae450cba6fd4c3872a129c HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "POST /identity/v3/projects HTTP/1.1" 201 556 "-" "python-keystoneclient"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:03 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:04 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:04 +0000] "GET /identity/v3/users/d751c9510ba84c1ba432e320e10f10f5 HTTP/1.1" 200 538 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:04 +0000] "GET /identity/v3/projects/6eafa3fbbe034d36bc65920b57c6ba77 HTTP/1.1" 200 547 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:04 +0000] "GET /identity/v3/role_assignments?role.id=d3f4408c78ae450cba6fd4c3872a129c&scope.project.id=6eafa3fbbe034d36bc65920b57c6ba77&user.id=d751c9510ba84c1ba432e320e10f10f5 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:04 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:04 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:04 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:04 +0000] "POST /identity/v3/users HTTP/1.1" 201 537 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:05 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:05 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:05 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:05 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:05 +0000] "GET /identity/v3/users/9dc539bcc2a8459b820e7e1514f9dd42 HTTP/1.1" 200 532 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:05 +0000] "GET /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:06 +0000] "PUT /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c/users/9dc539bcc2a8459b820e7e1514f9dd42/roles/de917204b0c24f05a236784b5cf2a75e HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:06 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:06 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:06 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 586 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:06 +0000] "GET /identity/v3/users/9dc539bcc2a8459b820e7e1514f9dd42 HTTP/1.1" 200 532 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:06 +0000] "GET /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:06 +0000] "PUT /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c/users/9dc539bcc2a8459b820e7e1514f9dd42/roles/cc1241021cd048bc897cfdf00529c197 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "GET /identity/v3/users/9dc539bcc2a8459b820e7e1514f9dd42 HTTP/1.1" 200 532 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "GET /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:07 +0000] "GET /identity/v3/role_assignments?role.id=de917204b0c24f05a236784b5cf2a75e&scope.project.id=63b3e886f4204b5a87bc4583de7cc23c&user.id=9dc539bcc2a8459b820e7e1514f9dd42 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 586 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "GET /identity/v3/users/9dc539bcc2a8459b820e7e1514f9dd42 HTTP/1.1" 200 532 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "GET /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "GET /identity/v3/role_assignments?role.id=cc1241021cd048bc897cfdf00529c197&scope.project.id=63b3e886f4204b5a87bc4583de7cc23c&user.id=9dc539bcc2a8459b820e7e1514f9dd42 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:09 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:09 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:09 +0000] "GET /identity/v3/users/848e990235a5460eb7315d48332eb3e3 HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:09 +0000] "GET /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:09 +0000] "PUT /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c/users/848e990235a5460eb7315d48332eb3e3/roles/b931b259dbc1406d83923d8f1e9112c1 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:09 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:09 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "GET /identity/v3/users/848e990235a5460eb7315d48332eb3e3 HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "GET /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "GET /identity/v3/role_assignments?role.id=b931b259dbc1406d83923d8f1e9112c1&scope.project.id=63b3e886f4204b5a87bc4583de7cc23c&user.id=848e990235a5460eb7315d48332eb3e3 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:11 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:11 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:11 +0000] "GET /identity/v3/users/d44d0ce3418b456586fb7c82a7e83b1d HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:11 +0000] "GET /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:11 +0000] "PUT /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c/users/d44d0ce3418b456586fb7c82a7e83b1d/roles/d3f4408c78ae450cba6fd4c3872a129c HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:11 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:11 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:11 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "GET /identity/v3/users/d44d0ce3418b456586fb7c82a7e83b1d HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "GET /identity/v3/projects/63b3e886f4204b5a87bc4583de7cc23c HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "GET /identity/v3/role_assignments?role.id=d3f4408c78ae450cba6fd4c3872a129c&scope.project.id=63b3e886f4204b5a87bc4583de7cc23c&user.id=d44d0ce3418b456586fb7c82a7e83b1d HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:12 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "GET /identity/v3/users/7b5fb9d8907c4a70b629267b0f0f7eb9 HTTP/1.1" 200 542 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "GET /identity/v3/role_assignments?role.id=b931b259dbc1406d83923d8f1e9112c1&user.id=7b5fb9d8907c4a70b629267b0f0f7eb9&scope.system=all HTTP/1.1" 200 475 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:13 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "GET /identity/v3/users/7b5fb9d8907c4a70b629267b0f0f7eb9 HTTP/1.1" 200 542 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "PUT /identity/v3/system/users/7b5fb9d8907c4a70b629267b0f0f7eb9/roles/b931b259dbc1406d83923d8f1e9112c1 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "GET /identity/v3/users/e619b2b0bec34c55be59ac85b04882f3 HTTP/1.1" 200 542 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:14 +0000] "GET /identity/v3/role_assignments?role.id=d3f4408c78ae450cba6fd4c3872a129c&user.id=e619b2b0bec34c55be59ac85b04882f3&scope.system=all HTTP/1.1" 200 475 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:15 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:15 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.194 - - [19/Nov/2025:13:24:15 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
