10.19.119.86 - - [25/Nov/2025:05:18:37 +0000] "GET /identity/v3/ HTTP/1.1" 200 503 "-" "curl/7.81.0"
10.19.119.86 - - [25/Nov/2025:05:19:01 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "GET /identity/v3/users/6472334692d84fc3b3c37fd1d006126d HTTP/1.1" 200 537 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "GET /identity/v3/projects/611de40f1bb941d9afca330e922f3eb2 HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "PUT /identity/v3/projects/611de40f1bb941d9afca330e922f3eb2/users/6472334692d84fc3b3c37fd1d006126d/roles/3ed1a32a07354ef8942e55c36e283854 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 447 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "POST /identity/v3/projects HTTP/1.1" 201 555 "-" "python-keystoneclient"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:02 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:03 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:03 +0000] "GET /identity/v3/users/6472334692d84fc3b3c37fd1d006126d HTTP/1.1" 200 537 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:03 +0000] "GET /identity/v3/projects/611de40f1bb941d9afca330e922f3eb2 HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:03 +0000] "GET /identity/v3/role_assignments?role.id=3ed1a32a07354ef8942e55c36e283854&scope.project.id=611de40f1bb941d9afca330e922f3eb2&user.id=6472334692d84fc3b3c37fd1d006126d HTTP/1.1" 200 858 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:03 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:03 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:03 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 447 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:03 +0000] "POST /identity/v3/users HTTP/1.1" 201 536 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:04 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:04 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:04 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:04 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 589 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:04 +0000] "GET /identity/v3/users/2e851a32c44c4920aea87791ee6b6a59 HTTP/1.1" 200 531 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:04 +0000] "GET /identity/v3/projects/00897dbde7014391836e5605d00411e5 HTTP/1.1" 200 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:04 +0000] "PUT /identity/v3/projects/00897dbde7014391836e5605d00411e5/users/2e851a32c44c4920aea87791ee6b6a59/roles/f6c43a3a248a4fe9a4c4357ca49511db HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 584 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "GET /identity/v3/users/2e851a32c44c4920aea87791ee6b6a59 HTTP/1.1" 200 531 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "GET /identity/v3/projects/00897dbde7014391836e5605d00411e5 HTTP/1.1" 200 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "PUT /identity/v3/projects/00897dbde7014391836e5605d00411e5/users/2e851a32c44c4920aea87791ee6b6a59/roles/65fabb93813748ff95b25953c371136d HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:05 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:06 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 447 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:06 +0000] "POST /identity/v3/users HTTP/1.1" 201 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:06 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:06 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:06 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:06 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 589 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:06 +0000] "GET /identity/v3/users/2e851a32c44c4920aea87791ee6b6a59 HTTP/1.1" 200 531 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:06 +0000] "GET /identity/v3/projects/00897dbde7014391836e5605d00411e5 HTTP/1.1" 200 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:07 +0000] "GET /identity/v3/role_assignments?role.id=f6c43a3a248a4fe9a4c4357ca49511db&scope.project.id=00897dbde7014391836e5605d00411e5&user.id=2e851a32c44c4920aea87791ee6b6a59 HTTP/1.1" 200 858 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:07 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:07 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:07 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:07 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 584 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:07 +0000] "GET /identity/v3/users/2e851a32c44c4920aea87791ee6b6a59 HTTP/1.1" 200 531 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:07 +0000] "GET /identity/v3/projects/00897dbde7014391836e5605d00411e5 HTTP/1.1" 200 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:07 +0000] "GET /identity/v3/role_assignments?role.id=65fabb93813748ff95b25953c371136d&scope.project.id=00897dbde7014391836e5605d00411e5&user.id=2e851a32c44c4920aea87791ee6b6a59 HTTP/1.1" 200 858 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "GET /identity/v3/users/ab8a9d39dc3a4fc993a157557631299f HTTP/1.1" 200 545 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "GET /identity/v3/projects/00897dbde7014391836e5605d00411e5 HTTP/1.1" 200 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "PUT /identity/v3/projects/00897dbde7014391836e5605d00411e5/users/ab8a9d39dc3a4fc993a157557631299f/roles/a95e0bb3d6cb4855b20e844d5bde6997 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:08 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 447 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:09 +0000] "POST /identity/v3/users HTTP/1.1" 201 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:09 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:09 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:09 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:09 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:09 +0000] "GET /identity/v3/users/ab8a9d39dc3a4fc993a157557631299f HTTP/1.1" 200 545 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:09 +0000] "GET /identity/v3/projects/00897dbde7014391836e5605d00411e5 HTTP/1.1" 200 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:09 +0000] "GET /identity/v3/role_assignments?role.id=a95e0bb3d6cb4855b20e844d5bde6997&scope.project.id=00897dbde7014391836e5605d00411e5&user.id=ab8a9d39dc3a4fc993a157557631299f HTTP/1.1" 200 858 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:10 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:10 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:10 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:10 +0000] "GET /identity/v3/users/c880fd92e2134a1d85d9663b0dfa8a52 HTTP/1.1" 200 545 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:10 +0000] "GET /identity/v3/projects/00897dbde7014391836e5605d00411e5 HTTP/1.1" 200 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:10 +0000] "PUT /identity/v3/projects/00897dbde7014391836e5605d00411e5/users/c880fd92e2134a1d85d9663b0dfa8a52/roles/3ed1a32a07354ef8942e55c36e283854 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 447 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "POST /identity/v3/users HTTP/1.1" 201 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "GET /identity/v3/users/c880fd92e2134a1d85d9663b0dfa8a52 HTTP/1.1" 200 545 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:11 +0000] "GET /identity/v3/projects/00897dbde7014391836e5605d00411e5 HTTP/1.1" 200 550 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "GET /identity/v3/role_assignments?role.id=3ed1a32a07354ef8942e55c36e283854&scope.project.id=00897dbde7014391836e5605d00411e5&user.id=c880fd92e2134a1d85d9663b0dfa8a52 HTTP/1.1" 200 858 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "GET /identity/v3/users/9e81b231eb1748b99c0b170d8ffcde83 HTTP/1.1" 200 541 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "GET /identity/v3/role_assignments?role.id=a95e0bb3d6cb4855b20e844d5bde6997&user.id=9e81b231eb1748b99c0b170d8ffcde83&scope.system=all HTTP/1.1" 200 474 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:12 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:13 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 447 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:13 +0000] "POST /identity/v3/users HTTP/1.1" 201 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:13 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:13 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:13 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:13 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:13 +0000] "GET /identity/v3/users/9e81b231eb1748b99c0b170d8ffcde83 HTTP/1.1" 200 541 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:13 +0000] "PUT /identity/v3/system/users/9e81b231eb1748b99c0b170d8ffcde83/roles/a95e0bb3d6cb4855b20e844d5bde6997 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:14 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:14 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:14 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:14 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:14 +0000] "GET /identity/v3/users/2f65b8c4bd074c77a16d522a84447b23 HTTP/1.1" 200 541 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:14 +0000] "GET /identity/v3/role_assignments?role.id=3ed1a32a07354ef8942e55c36e283854&user.id=2f65b8c4bd074c77a16d522a84447b23&scope.system=all HTTP/1.1" 200 474 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:14 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:14 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1296 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:15 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 447 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:15 +0000] "POST /identity/v3/groups HTTP/1.1" 201 482 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.86 - - [25/Nov/2025:05:19:15 +0000] "GET /identity HTTP/1.1" 300 577 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
