10.19.119.179 - - [20/Nov/2025:06:05:24 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/7.81.0"
10.19.119.179 - - [20/Nov/2025:06:05:49 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:49 +0000] "GET /identity/v3/users/ba6ce1993ddf4f009d39b8a219f06401 HTTP/1.1" 200 538 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:49 +0000] "GET /identity/v3/projects/6d28eb92c7534ef89120d4677e57b525 HTTP/1.1" 200 547 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:49 +0000] "PUT /identity/v3/projects/6d28eb92c7534ef89120d4677e57b525/users/ba6ce1993ddf4f009d39b8a219f06401/roles/c808c3d5f5e8435abd35d593a0c44e15 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:49 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:49 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "python-keystoneclient"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "POST /identity/v3/projects HTTP/1.1" 201 556 "-" "python-keystoneclient"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "GET /identity/v3/users/ba6ce1993ddf4f009d39b8a219f06401 HTTP/1.1" 200 538 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "GET /identity/v3/projects/6d28eb92c7534ef89120d4677e57b525 HTTP/1.1" 200 547 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:50 +0000] "GET /identity/v3/role_assignments?role.id=c808c3d5f5e8435abd35d593a0c44e15&scope.project.id=6d28eb92c7534ef89120d4677e57b525&user.id=ba6ce1993ddf4f009d39b8a219f06401 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:51 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:51 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:51 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:51 +0000] "POST /identity/v3/users HTTP/1.1" 201 537 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:51 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:51 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:51 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:51 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:52 +0000] "GET /identity/v3/users/ea0b190bebcd42fdbc32f60bf086761e HTTP/1.1" 200 532 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:52 +0000] "GET /identity/v3/projects/0c78f80e783748098db93c27ccdafe48 HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:52 +0000] "PUT /identity/v3/projects/0c78f80e783748098db93c27ccdafe48/users/ea0b190bebcd42fdbc32f60bf086761e/roles/50c16f06c2d84c5ab5392306511312de HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:52 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:52 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:52 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:52 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 586 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:52 +0000] "GET /identity/v3/users/ea0b190bebcd42fdbc32f60bf086761e HTTP/1.1" 200 532 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:53 +0000] "GET /identity/v3/projects/0c78f80e783748098db93c27ccdafe48 HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:53 +0000] "PUT /identity/v3/projects/0c78f80e783748098db93c27ccdafe48/users/ea0b190bebcd42fdbc32f60bf086761e/roles/29f1ea7f124e440fbb072a34e6f6cbe0 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:53 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:53 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:53 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:53 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:53 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:53 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:54 +0000] "GET /identity/v3/roles/admin HTTP/1.1" 404 335 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:54 +0000] "GET /identity/v3/roles?name=admin HTTP/1.1" 200 591 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:54 +0000] "GET /identity/v3/users/ea0b190bebcd42fdbc32f60bf086761e HTTP/1.1" 200 532 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:54 +0000] "GET /identity/v3/projects/0c78f80e783748098db93c27ccdafe48 HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:54 +0000] "GET /identity/v3/role_assignments?role.id=50c16f06c2d84c5ab5392306511312de&scope.project.id=0c78f80e783748098db93c27ccdafe48&user.id=ea0b190bebcd42fdbc32f60bf086761e HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:54 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:54 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:54 +0000] "GET /identity/v3/roles/anotherrole HTTP/1.1" 404 341 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:55 +0000] "GET /identity/v3/roles?name=anotherrole HTTP/1.1" 200 586 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:55 +0000] "GET /identity/v3/users/ea0b190bebcd42fdbc32f60bf086761e HTTP/1.1" 200 532 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:55 +0000] "GET /identity/v3/projects/0c78f80e783748098db93c27ccdafe48 HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:55 +0000] "GET /identity/v3/role_assignments?role.id=29f1ea7f124e440fbb072a34e6f6cbe0&scope.project.id=0c78f80e783748098db93c27ccdafe48&user.id=ea0b190bebcd42fdbc32f60bf086761e HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:55 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:55 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:55 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:55 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "GET /identity/v3/users/5bee4568a7714094b23e81671ecd0ea5 HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "GET /identity/v3/projects/0c78f80e783748098db93c27ccdafe48 HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "PUT /identity/v3/projects/0c78f80e783748098db93c27ccdafe48/users/5bee4568a7714094b23e81671ecd0ea5/roles/4576f90dbadc485dbb8033165ae268eb HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:56 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:57 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:57 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:57 +0000] "GET /identity/v3/users/5bee4568a7714094b23e81671ecd0ea5 HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:57 +0000] "GET /identity/v3/projects/0c78f80e783748098db93c27ccdafe48 HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:57 +0000] "GET /identity/v3/role_assignments?role.id=4576f90dbadc485dbb8033165ae268eb&scope.project.id=0c78f80e783748098db93c27ccdafe48&user.id=5bee4568a7714094b23e81671ecd0ea5 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:57 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:57 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:57 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:58 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:58 +0000] "GET /identity/v3/users/834626077ec7431998c088e9841ad8f9 HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:58 +0000] "GET /identity/v3/projects/0c78f80e783748098db93c27ccdafe48 HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:58 +0000] "PUT /identity/v3/projects/0c78f80e783748098db93c27ccdafe48/users/834626077ec7431998c088e9841ad8f9/roles/c808c3d5f5e8435abd35d593a0c44e15 HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:58 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:58 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:58 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:58 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "GET /identity/v3/users/834626077ec7431998c088e9841ad8f9 HTTP/1.1" 200 546 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "GET /identity/v3/projects/0c78f80e783748098db93c27ccdafe48 HTTP/1.1" 200 551 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "GET /identity/v3/role_assignments?role.id=c808c3d5f5e8435abd35d593a0c44e15&scope.project.id=0c78f80e783748098db93c27ccdafe48&user.id=834626077ec7431998c088e9841ad8f9 HTTP/1.1" 200 860 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:05:59 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "GET /identity/v3/users/0388b146d42b4f27ade97ffe8ccbc25e HTTP/1.1" 200 542 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "GET /identity/v3/role_assignments?role.id=4576f90dbadc485dbb8033165ae268eb&user.id=0388b146d42b4f27ade97ffe8ccbc25e&scope.system=all HTTP/1.1" 200 475 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "POST /identity/v3/users HTTP/1.1" 201 547 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:00 +0000] "GET /identity/v3/roles/member HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:01 +0000] "GET /identity/v3/roles?name=member HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:01 +0000] "GET /identity/v3/users/0388b146d42b4f27ade97ffe8ccbc25e HTTP/1.1" 200 542 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:01 +0000] "PUT /identity/v3/system/users/0388b146d42b4f27ade97ffe8ccbc25e/roles/4576f90dbadc485dbb8033165ae268eb HTTP/1.1" 204 201 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:01 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:01 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:01 +0000] "GET /identity/v3/roles/reader HTTP/1.1" 404 336 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:01 +0000] "GET /identity/v3/roles?name=reader HTTP/1.1" 200 593 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:01 +0000] "GET /identity/v3/users/198e17b68c02457dbd495e97b10aec8f HTTP/1.1" 200 542 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:02 +0000] "GET /identity/v3/role_assignments?role.id=c808c3d5f5e8435abd35d593a0c44e15&user.id=198e17b68c02457dbd495e97b10aec8f&scope.system=all HTTP/1.1" 200 475 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:02 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:02 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 1297 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:02 +0000] "GET /identity/v3/domains/default HTTP/1.1" 200 448 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:02 +0000] "POST /identity/v3/groups HTTP/1.1" 201 483 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
10.19.119.179 - - [20/Nov/2025:06:06:02 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.8.0 keystoneauth1/5.12.0 python-requests/2.32.5 CPython/3.10.12"
